1.0,1.0,0.00356607,51.50161667,United Kingdom
0.0,1.0,-0.1910755,51.54684769,United Kingdom
1.0,1.0,-0.0492239,51.46213587,United Kingdom
1.0,1.0,-0.22436494,51.4908921,United Kingdom
1.0,2.0,14.1673453,40.856767,Italy
2.0,2.0,10.16982574,54.4289334,Germany
1.0,3.0,29.10432461,37.96108267,Turkey
2.0,1.0,-0.142025,51.515312,United Kingdom
12.0,12.0,170.3666,-43.5877,New Zealand
8.0,8.0,114.4017,3.9451,Malaysia
2.0,2.0,8.6834,50.112,Germany
8.0,8.0,114.4017,3.9451,Malaysia
12.0,12.0,170.3666,-43.5877,New Zealand
1.0,1.0,-3.1,53.3167,United Kingdom
12.0,12.0,170.3666,-43.5877,New Zealand
8.0,8.0,114.4017,3.9451,Malaysia
8.0,8.0,114.4017,3.9451,Malaysia
12.0,12.0,170.3666,-43.5877,New Zealand
12.0,12.0,170.3666,-43.5877,New Zealand
8.0,8.0,114.4017,3.9451,Malaysia
8.0,8.0,114.4017,3.9451,Malaysia
12.0,12.0,170.3666,-43.5877,New Zealand
12.0,12.0,170.3666,-43.5877,New Zealand
8.0,8.0,114.4017,3.9451,Malaysia
-6.0,-6.0,-90.5249,14.618,Guatemala
8.0,8.0,114.4017,3.9451,Malaysia
12.0,12.0,170.3666,-43.5877,New Zealand
1.0,2.0,13.2918271,52.55417774,Germany
2.0,2.0,2.14569,41.39279,Spain
4.0,4.0,54.35615982,24.48829469,United Arab Emirates
12.0,12.0,170.3666,-43.5877,New Zealand
8.0,8.0,114.4017,3.9451,Malaysia
8.0,8.0,114.4017,3.9451,Malaysia
12.0,12.0,170.3666,-43.5877,New Zealand
1.0,5.5,76.2819448,9.973885,India
2.0,2.0,22.52020895,51.23826292,Poland
2.0,2.0,13.377,52.5161,Germany
2.0,2.0,9.010662,56.201459,Denmark
12.0,12.0,170.3666,-43.5877,New Zealand
8.0,8.0,114.4017,3.9451,Malaysia
12.0,12.0,170.3666,-43.5877,New Zealand
8.0,8.0,114.4017,3.9451,Malaysia
1.0,1.0,-1.36287279,50.92167748,United Kingdom
-7.0,-7.0,-118.3731763,34.1422945,United States
8.0,8.0,114.4017,3.9451,Malaysia
12.0,12.0,170.3666,-43.5877,New Zealand
-4.0,-4.0,-77.021,38.9369,United States
2.0,2.0,13.377,52.5161,Germany
-7.0,-7.0,-118.32693554,34.10150824,United States
8.0,8.0,114.4017,3.9451,Malaysia
12.0,12.0,170.3666,-43.5877,New Zealand
1.0,1.0,-0.12731805,51.50711486,United Kingdom
2.0,2.0,2.12614249,41.39435047,Spain
2.0,2.0,11.09925632,60.1938889,Norway
2.0,2.0,4.35802068,50.8558202,Belgium
1.0,1.0,-6.05652083,54.51219939,United Kingdom
1.0,1.0,-0.12731805,51.50711486,United Kingdom
8.0,8.0,114.4017,3.9451,Malaysia
12.0,12.0,170.3666,-43.5877,New Zealand
1.0,1.0,-0.19719,51.841551,United Kingdom
2.0,2.0,2.18629022,41.41102232,Spain
1.0,1.0,-1.03989924,54.03777098,United Kingdom
3.0,3.0,36.91874,-1.23233,Kenya
-5.0,-7.0,-122.3513218,47.7039226,United States
2.0,2.0,11.8667,45.4167,Italy
1.0,2.0,13.40189768,52.52925292,Germany
7.0,7.0,112.80232,-7.27826,Indonesia
8.0,8.0,114.4017,3.9451,Malaysia
12.0,12.0,170.3666,-43.5877,New Zealand
-5.0,-7.0,-122.3513127,47.703907,United States
2.0,2.0,6.95593477,50.93989607,Germany
8.0,8.0,120.7391,15.5931,Philippines
-4.0,-4.0,-81.4916774,41.12463435,United States
2.0,1.0,-0.12731805,51.50711486,United Kingdom
11.0,1.0,-1.0,51.8167,United Kingdom
2.0,2.0,13.4261522,52.5463008,Germany
-4.0,1.0,-0.44863757,51.47001602,United Kingdom
2.0,1.0,-0.19484977,51.50177955,United Kingdom
8.0,8.0,114.4017,3.9451,Malaysia
12.0,12.0,170.3666,-43.5877,New Zealand
1.0,1.0,1.2953305,51.1228215,United Kingdom
2.0,2.0,2.07568606,41.49074759,Spain
3.0,3.0,37.62144507,55.771164,Russia
-7.0,1.0,-2.08418655,53.5025053,United Kingdom
1.0,1.0,-1.03967065,54.0378642,United Kingdom
1.0,1.0,0.07644,51.4812698,United Kingdom
1.0,1.0,-2.2466018,53.4477936,United Kingdom
12.0,12.0,170.3666,-43.5877,New Zealand
8.0,8.0,114.4017,3.9451,Malaysia
2.0,2.0,8.55000434,47.50383105,Switzerland
1.0,1.0,-1.94320414,52.43923844,United Kingdom
1.0,3.0,23.7582304,37.9825857,Greece
8.0,8.0,114.4017,3.9451,Malaysia
12.0,12.0,170.3666,-43.5877,New Zealand
1.0,1.0,-2.23333,53.0833,United Kingdom
1.0,1.0,-0.38122476,51.47975502,United Kingdom
8.0,8.0,114.4017,3.9451,Malaysia
12.0,12.0,170.3666,-43.5877,New Zealand
1.0,1.0,-0.12731805,51.50711486,United Kingdom
